frame,time_s,membrane_J,bending_J,kinetic_J,gravity_relative_J,cloth_mechanical_J,self_normal_J,body_normal_J,mechanical_plus_contact_J,overflow_rows,asymmetric_ee_pairs
805,13.416666666666666,2.5333931162075647,8.902595665625721,4.397410893039705e-09,-0.005019568656056142,11.43096921757464,0.008064826159155436,0.002177315426215162,11.441211359160011,0,0
810,13.5,2.5306579477476028,8.898697045793252,5.916767059783608e-09,-0.00501979694519207,11.42433520251243,0.008128162359868882,0.0021940552078267743,11.434657420080125,0,0
815,13.583333333333334,2.5249085053099143,8.895759206806357,4.312083456659786e-09,-0.005019762762173266,11.41564795366618,0.011653971701081935,0.0027303497908308426,11.430032275158093,0,0
820,13.666666666666666,2.5264495381603918,8.89916563681926,7.501616366563348e-09,-0.005020601992463139,11.420594580488805,0.010642107361490549,0.00275557521105461,11.43399226306135,0,0
825,13.75,2.525764080521283,8.902319274366501,6.012298422604694e-09,-0.005021418710068906,11.423061942190014,0.008202805724186671,0.002215741993821456,11.433480489908021,0,0
830,13.833333333333334,2.5229970252050187,8.899655671406158,5.141019619185782e-09,-0.005021616870521453,11.417631084881675,0.009361025112741112,0.0025163769941393306,11.429508486988555,0,0
835,13.916666666666666,2.5269355057284413,8.910237357070216,4.4393076002808705e-09,-0.005022390552200523,11.432150476685765,0.008284303081891872,0.002252730394980193,11.442687510162637,0,0
840,14.0,2.523630823114604,8.908274878916686,5.930966017666552e-09,-0.005022472743629491,11.426883235218627,0.009158841640354924,0.00248930431476646,11.438531381173748,0,0
845,14.083333333333334,2.5211398695798892,8.907415729280888,4.298624619973583e-09,-0.005022576682592844,11.42353302647681,0.009291029979871886,0.0026192887105975903,11.435443345167279,0,0
850,14.166666666666666,2.5154052536955867,8.902237643198792,5.50714807188656e-09,-0.00502235784878656,11.41262054455274,0.00834813696668543,0.002207196835763502,11.423175878355188,0,0
855,14.25,2.509723258084221,8.905698080103885,6.29825081737406e-09,-0.005022479926424281,11.410398864559932,0.00939437412633724,0.0025453268686142904,11.422338565554883,0,0
860,14.333333333333334,2.5052930238035174,8.903250945799293,7.994822797470379e-09,-0.005022672294418079,11.403521305303215,0.008521756063090764,0.0023020127446671517,11.414345074110974,0,0
865,14.416666666666666,2.490705605202961,8.904159291732952,9.768374159812577e-09,-0.005022236408452507,11.389842670295835,0.009425776672563689,0.0024550268197887585,11.401723473788186,0,0
870,14.5,2.485936670520716,8.896761401738411,1.0952744173320623e-08,-0.005022040119557161,11.377676043092315,0.021046675005353267,0.0025298286207391303,11.401252546718407,0,0
875,14.583333333333334,2.4828010486937666,8.89285361194631,1.0677319426479192e-08,-0.005022040124238639,11.370632631193157,0.008821618698274445,0.002363528138055811,11.381817778029486,0,0
880,14.666666666666666,2.4697631785152936,8.8763033053663,5.4491699269340743e-08,-0.005021255911290032,11.341045282462002,0.017793828689646258,0.0020987029975590176,11.360937814149207,0,0
885,14.75,2.4855503672481243,8.894013915447237,1.2740144308787788e-08,-0.005023003674837906,11.374541291760668,0.00856025146062627,0.002330705052439767,11.385432248273734,0,0
890,14.833333333333334,2.4679678641774894,8.879588603132682,3.524161672475722e-08,-0.005022014632100377,11.342534487919687,0.024888309800724366,0.0024187162213911133,11.369841513941802,0,0
895,14.916666666666666,2.4611136540273755,8.863829213765662,1.0468372570289874e-08,-0.00502154709444011,11.31992133116697,0.03471781843041788,0.0028876738420564882,11.357526823439445,0,0
900,15.0,2.4704142989646334,8.870709387216893,9.006885088367737e-09,-0.005022299885201795,11.33610139530321,0.034960480821136064,0.0032786307836375657,11.374340506907982,0,0
905,15.083333333333334,2.475582670631773,8.879475920808634,4.923178741828599e-09,-0.005023020222077193,11.350035576141508,0.015006931845282425,0.00329683196026257,11.368339339947054,0,0
910,15.166666666666666,2.4793698764777883,8.897465938784064,6.09905700016942e-09,-0.00502413970846699,11.371811681652442,0.01449052658280449,0.003263873157330172,11.389566081392577,0,0
915,15.25,2.479557174319544,8.904552288042774,4.873563362035261e-09,-0.005024823998649661,11.379084643237231,0.013267764405864385,0.0027129736897514548,11.395065381332847,0,0
920,15.333333333333334,2.479385737914288,8.907441634119209,4.291654414403667e-09,-0.0050253568560892775,11.381802019469061,0.014231520798815307,0.0030099856286863007,11.399043525896564,0,0
925,15.416666666666666,2.4777825720639512,8.908106423710258,6.020898097857005e-09,-0.005025768553962098,11.380863233241145,0.014008840348895492,0.0027616272192583155,11.397633700809298,0,0
930,15.5,2.473867668539043,8.907597048882335,7.0077718801218414e-09,-0.005026118913306191,11.376438605515844,0.014838131176212337,0.0028540990796331036,11.394130835771689,0,0
935,15.583333333333334,2.465671644499407,8.901652207945347,7.672106477252177e-09,-0.005025776131081766,11.36229808398578,0.015452788800420746,0.003290782788097763,11.381041655574297,0,0
940,15.666666666666666,2.467200309909672,8.906824871989638,5.370533118709026e-09,-0.005026416711357937,11.368998770558486,0.014815480615040563,0.0028456863543685398,11.386659937527893,0,0
945,15.75,2.468906949257999,8.915449717362923,4.526381467155038e-09,-0.005027131584275854,11.379329539563027,0.014471354215546631,0.0029052276087104508,11.396706121387284,0,0
950,15.833333333333334,2.4659018678825255,8.915409389157745,4.793531727538687e-09,-0.005027311048249411,11.376283950785552,0.014783635791618583,0.0028741355350798197,11.39394172211225,0,0
955,15.916666666666666,2.46612086007278,8.920873686338904,5.885259131443085e-09,-0.00502770770192755,11.381966844595016,0.01528801827915163,0.0028758098262309873,11.4001306727004,0,0
960,16.0,2.459901291910489,8.913347582627651,1.249702425982618e-08,-0.0050274815184806615,11.368221405516683,0.01566091061700664,0.00283239573226727,11.386714711865958,0,0
965,16.083333333333332,2.470331592869041,8.920820463195993,9.028166838883507e-09,-0.005028461421560063,11.38612360367164,0.015796252862137376,0.002930222239865961,11.404850078773645,0,0
970,16.166666666666668,2.4721298713290936,8.929202093851579,6.244622118773421e-09,-0.005028913488638001,11.396303057936656,0.01679918959359051,0.0029880845272884093,11.416090332057536,0,0
975,16.25,2.465256550448487,8.919401177028508,6.995237344931368e-09,-0.005028276192004855,11.379629458280228,0.01610328496784631,0.0029327832354243714,11.398665526483498,0,0
980,16.333333333333332,2.4655623119517625,8.913867918040431,3.453322313005352e-09,-0.005028162860544916,11.37440207058497,0.0162921501569864,0.003021639448212938,11.39371586019017,0,0
985,16.416666666666668,2.4640321294031615,8.909761507917317,6.262971117515813e-09,-0.005028157103033434,11.368765486480417,0.017148535320137756,0.0031378887638478362,11.389051910564401,0,0
990,16.5,2.465518341539862,8.908083369603341,4.019590061458339e-09,-0.005028358246618583,11.368573356916174,0.017321909953186564,0.0031760054677468516,11.389071272337109,0,0
995,16.583333333333332,2.4661612273750126,8.906857694601525,5.390108492045865e-09,-0.005028581944477625,11.367990345422168,0.018395126628341182,0.0032972085335667284,11.389682680584077,0,0
1000,16.666666666666668,2.4594776545097643,8.89740185563966,5.134271143445254e-09,-0.005028341834302064,11.351851173449393,0.019292463701937455,0.0033687130064028094,11.374512350157733,0,0
1005,16.75,2.4574592068698626,8.89596599070798,4.669516028000326e-09,-0.005028567228181444,11.348396635019178,0.019197179535577168,0.0034505847077080983,11.371044399262464,0,0
1010,16.833333333333332,2.457045525386362,8.892541490033878,8.290177083251729e-09,-0.005028654137512897,11.344558369572905,0.019436831683361418,0.003517313368558905,11.367512514624824,0,0
1015,16.916666666666668,2.4642415822754566,8.902323623521498,4.702389119016553e-09,-0.00502961333996528,11.36153559715938,0.019766558272965702,0.003615046397176464,11.384917201829522,0,0
1020,17.0,2.440934494361052,8.90466938948719,5.466833742369483e-09,-0.005029943383541402,11.340573945931533,0.007846149563979131,0.002254716701003072,11.350674812196516,0,0
1025,17.083333333333332,2.4325371669478044,8.90165974539019,3.6197930398308993e-09,-0.005030017308001303,11.329166898649785,0.007782972899727105,0.002239683413797776,11.33918955496331,0,0
1030,17.166666666666668,2.425067243842991,8.8980302870601,4.224728473834816e-09,-0.0050300211870879935,11.318067513940733,0.007797986251320348,0.0022127386465196327,11.328078238838573,0,0
1035,17.25,2.4142951324331037,8.889543799739602,5.152474497248643e-09,-0.005029683453321013,11.298809253871859,0.0076845712753974655,0.002178884022512868,11.30867270916977,0,0
1040,17.333333333333332,2.4133767553908023,8.890083649167064,5.631485325571046e-09,-0.005030005764771653,11.29843040442458,0.0078192058268198,0.0022363466243250484,11.308485956875726,0,0
1045,17.416666666666668,2.407538262506768,8.891481919700851,3.238958170237983e-09,-0.00503010301931546,11.293990082427262,0.007628218512333514,0.0021928930480915937,11.303811193987688,0,0
1050,17.5,2.4061654483778154,8.89809372575756,4.6205434711529105e-09,-0.005030575990328204,11.299228602765591,0.0076305482962647385,0.002205043265624748,11.30906419432748,0,0
1055,17.583333333333332,2.3939425212573355,8.880117180458267,6.848448594604344e-09,-0.005029868532172618,11.269029840031878,0.007815953048478045,0.002189772205429175,11.279035565285787,0,0
1060,17.666666666666668,2.384063607629103,8.855605662442883,4.659272426436273e-09,-0.005028805900285302,11.234640468830973,0.007604592211966911,0.0021591755619976005,11.244404236604938,0,0
1065,17.75,2.3811866069121477,8.84680651375536,3.6911947585431845e-09,-0.005028713688766506,11.222964410669936,0.007597478390486349,0.002153144399868461,11.232715033460291,0,0
1070,17.833333333333332,2.3862753537535317,8.854033327698255,6.152215170015474e-09,-0.005029419220880613,11.235279268383122,0.007430359866446448,0.0022147036209904745,11.24492433187056,0,0
1075,17.916666666666668,2.3841725293223197,8.855946147511872,2.9189187054218187e-09,-0.005029835576393443,11.235088844176717,0.007385509360467668,0.002238762196338733,11.244713115733523,0,0
1080,18.0,2.38455785822336,8.862778367512519,3.61913991841723e-09,-0.005030257606735519,11.242305971748284,0.007524423747859511,0.002246842398829175,11.252077237894973,0,0
1085,18.083333333333332,2.38414446850811,8.865320859910813,2.8448249876870217e-09,-0.005030488184121731,11.244434843079627,0.007477115446626564,0.0022746978853894683,11.254186656411644,0,0
1090,18.166666666666668,2.380293194941402,8.860315977008316,2.5543794909908263e-09,-0.005030477294017913,11.23557869721008,0.007934029263909178,0.0022703305846207495,11.24578305705861,0,0
1095,18.25,2.3745671345393116,8.856293342750432,4.809205771763581e-09,-0.0050303238779523946,11.225830158220997,0.007183444443700261,0.0022136374347305294,11.235227240099428,0,0
1100,18.333333333333332,2.362440155260992,8.840482340830208,2.4616735085876966e-09,-0.005029558852872318,11.1978929397,0.007048989916654215,0.0021476040263631565,11.20708953364302,0,0
1105,18.416666666666668,2.3537339601499547,8.833594305423102,2.116071749641527e-09,-0.005029257069607107,11.182299010619522,0.0070303098910603325,0.0021501780190358215,11.191479498529619,0,0
1110,18.5,2.348347656305844,8.828368033456487,5.1925229172781725e-09,-0.0050289618550243415,11.171686733099829,0.007035309354370968,0.0021773866831094565,11.18089942913731,0,0
1115,18.583333333333332,2.343784804300233,8.826326991915447,3.1806492820825015e-09,-0.005028770677198022,11.165083028719131,0.007019055053058866,0.00214710999979416,11.174249193771985,0,0
1120,18.666666666666668,2.33788736186419,8.82219246343774,8.21227821075614e-09,-0.005028668135681216,11.155051165378527,0.007199567787951099,0.00215497250913845,11.164405705675618,0,0
1125,18.75,2.335417833344641,8.81823656857972,3.6188794827736524e-09,-0.005028828991230652,11.14862557655201,0.007320465985030602,0.0021431100927422073,11.158089152629783,0,0
1130,18.833333333333332,2.33897097092862,8.820829798737922,3.6688320337664815e-09,-0.005029359305680645,11.154771414029693,0.007228574315570793,0.0021376315822736946,11.164137619927537,0,0
1135,18.916666666666668,2.3353538962584333,8.817387243298429,3.5111172604922953e-09,-0.005029376327210802,11.147711766740768,0.007129509965285925,0.002111137857511453,11.156952414563564,0,0
1140,19.0,2.32876162450818,8.803106047926137,9.678553972387444e-09,-0.005028691249776077,11.126838990863096,0.007021666912651241,0.002091881989251267,11.135952539764999,0,0
1145,19.083333333333332,2.3242737802914295,8.790768770197289,9.655884073926976e-09,-0.005028388294519251,11.110014171850084,0.021906904631694063,0.002559348730183081,11.13448042521196,0,0
1150,19.166666666666668,2.300913464247752,8.753484109301773,1.908132961655443e-08,-0.005026215375130094,11.049371377255724,0.019822464509948765,0.0018391286317101883,11.071032970397383,0,0
1155,19.25,2.2977448446430633,8.740245570948641,2.2373173375182408e-08,-0.00502548923626743,11.03296494872861,0.020837986339704715,0.0019569998171553365,11.05575993488547,0,0
1160,19.333333333333332,2.3121079051194617,8.759080852692275,1.895655846646819e-08,-0.005027570435053433,11.066161206333241,0.020350818727424648,0.0021683807998804927,11.088680405860545,0,0
1165,19.416666666666668,2.3250592128615497,8.773955240326881,7.24100469365932e-09,-0.005029081534612442,11.093985378894823,0.02109720068938751,0.0031432348960162343,11.118225814480228,0,0
1170,19.5,2.3248054564721197,8.777931359909271,8.574431411207316e-09,-0.005029362513950433,11.097707462441871,0.07829297648502304,0.004999539562449008,11.180999978489345,0,0
1175,19.583333333333332,2.3183147121372167,8.767117626130911,6.088883495938994e-09,-0.0050285497660174094,11.080403794590994,0.02655350512686242,0.0034943386975611716,11.110451638415418,0,0
1180,19.666666666666668,2.317404488100606,8.76038159381985,5.8878510428916706e-09,-0.0050285297400784745,11.07275755806823,0.02449427894619921,0.0034317155665802555,11.100683552581009,0,0
1185,19.75,2.317480297182414,8.762560150944608,3.3422134802215264e-09,-0.0050288003142587995,11.075011651154977,0.022826907543701796,0.003395057448740006,11.10123361614742,0,0
1190,19.833333333333332,2.3171601843361884,8.761027036726885,4.7325064087197e-09,-0.0050288757905090214,11.073158350005071,0.02551256346348378,0.0034802685548018953,11.102151182023356,0,0
1195,19.916666666666668,2.319838330011957,8.764053550936037,3.4658664104908263e-09,-0.005029254580780504,11.07886262983308,0.026033593698935893,0.0036605377650824646,11.108556761297098,0,0
1200,20.0,2.3182070287461087,8.760659349328257,4.375073973382571e-09,-0.0050290578725189355,11.073837324576921,0.027666777921143283,0.0036756346513525293,11.105179737149417,0,0
