frame,time_s,membrane_J,bending_J,kinetic_J,gravity_relative_J,cloth_mechanical_J,self_normal_J,body_normal_J,mechanical_plus_contact_J,overflow_rows,asymmetric_ee_pairs
815,13.583333333333334,6.163569661702082,12.49933623440548,1.4082015047244602e-07,-0.005196036392683304,18.65771000053503,0.11779816361147927,0.18378542439219459,18.959293588538703,0,0
820,13.666666666666666,6.120172929698106,12.50671995250313,3.779713442564664e-08,-0.005195799442038573,18.62169712055633,0.1218931888951575,0.18429140739167638,18.927881716843164,0,0
825,13.75,6.168252703278562,12.541919243608866,2.3038378385562753e-08,-0.00519700871928945,18.704974961206517,0.12254045089226029,0.19058999923182007,19.018105411330595,0,0
830,13.833333333333334,6.1506837007255,12.481538117492864,5.866861609227794e-08,-0.0051950213273755375,18.627026855559603,0.11904556312948796,0.18734405322553838,18.93341647191463,0,0
835,13.916666666666666,6.1636635900291505,12.527657520322554,2.401615498987836e-08,-0.005195998965560181,18.6861251354023,0.11398868914709451,0.19272532434841477,18.99283914889781,0,0
840,14.0,6.1513777852789655,12.519661246248619,2.3778543271376797e-08,-0.005196042877408422,18.66584301242872,0.1197108230070963,0.19220520574491204,18.97775904118073,0,0
845,14.083333333333334,6.174111248970309,12.520937575041906,3.098142174377563e-08,-0.005196162716699607,18.689852692276936,0.12700571237261093,0.19282188455111243,19.00968028920066,0,0
850,14.166666666666666,6.18696773601239,12.528548235239207,2.0977658267323546e-08,-0.005196414416237138,18.710319577813017,0.12225411077469656,0.19436795789476247,19.026941646482477,0,0
855,14.25,6.190672951943829,12.52295887302871,4.430642760439235e-08,-0.005196599874875793,18.70843526940409,0.11497268831104548,0.19219420326744496,19.01560216098258,0,0
860,14.333333333333334,6.1894085921391575,12.50074078213462,5.574413502130452e-08,-0.005196853920465219,18.684952576097448,0.13694814172738556,0.1903382345547303,19.012238952379562,0,0
865,14.416666666666666,6.189666433593109,12.502180018588739,6.459750526087597e-08,-0.0051970311778252315,18.686649485601528,0.1294147239450051,0.1934011393406353,19.00946534888717,0,0
870,14.5,6.127179845868181,12.506011377402583,3.2073360109788196e-08,-0.005196647743971203,18.627994607600154,0.10440543673018564,0.1792120141658896,18.91161205849623,0,0
875,14.583333333333334,6.116569845995826,12.512921559011978,1.7605622897983843e-08,-0.005196924563226582,18.6242944980502,0.10670142697896033,0.1808730744958123,18.911868999524977,0,0
880,14.666666666666666,6.12641885747018,12.531419915081692,2.0780806595097218e-08,-0.005197291154629899,18.65264150217805,0.10604586849958005,0.1837455447823616,18.942432915459992,0,0
885,14.75,6.117309377717915,12.526507961705768,5.908067510825216e-08,-0.0051972699340699785,18.638620128570288,0.1189967760441157,0.18695752631164367,18.94457443092605,0,0
890,14.833333333333334,6.097411573964414,12.543190590918343,2.731250688392091e-08,-0.005197423179717095,18.635404769015548,0.1070637823250608,0.18836362420213093,18.93083217554274,0,0
895,14.916666666666666,6.072728835848718,12.558415753877057,1.928179941836258e-08,-0.005197612570226343,18.62594699643735,0.1105402014710604,0.18713500990045712,18.92362220780887,0,0
900,15.0,6.043123530158442,12.512858387345284,2.4105874662397318e-08,-0.005196941493353022,18.55078500011625,0.10208101377358096,0.18236380609808983,18.83522981998792,0,0
905,15.083333333333334,6.022215378193757,12.538530511450594,1.128772812777781e-08,-0.005197375293233372,18.555548525638844,0.10344902850835927,0.18724563381661788,18.84624318796382,0,0
910,15.166666666666666,6.016136148687159,12.534360976303986,2.4039190493061487e-08,-0.005197514570833478,18.545299634459504,0.11032552169685034,0.1889573739652793,18.844582530121635,0,0
915,15.25,6.005274917477664,12.507333539050244,3.749119591828494e-08,-0.005197186666491299,18.507411307352612,0.09957156298679956,0.18407209754504544,18.791054967884456,0,0
920,15.333333333333334,6.029073418952221,12.529122177111777,1.7142867615837442e-08,-0.005197927052501342,18.552997686154363,0.10506539170887799,0.18587676381757634,18.843939841680815,0,0
925,15.416666666666666,6.033732935959493,12.557806854818567,8.461722337782451e-09,-0.005198633490726731,18.586341165749054,0.10245570624664273,0.18664999430049994,18.875446866296198,0,0
930,15.5,6.014441581262419,12.543222181556438,3.122678732176313e-08,-0.005198429449032038,18.55246536459661,0.1049685165737306,0.18316502032183712,18.84059890149218,0,0
935,15.583333333333334,6.00730100350996,12.557478102957464,2.152660393394092e-08,-0.005198719751285094,18.559580408242745,0.10283454279693266,0.18574788681396973,18.84816283785365,0,0
940,15.666666666666666,6.005628517728327,12.563562132586036,9.397214339218476e-09,-0.00519893105542911,18.56399172865615,0.10400461502840855,0.18602258048006134,18.854018924164617,0,0
945,15.75,6.007014892213196,12.580333914282555,9.35974538243478e-09,-0.00519923382038158,18.582149582035115,0.10321838301965552,0.185312058387192,18.870680023441963,0,0
950,15.833333333333334,5.985702721991568,12.574580994150935,2.06487823877469e-08,-0.005199134072598935,18.555084602718686,0.11189730418454298,0.18895870651449678,18.855940613417726,0,0
955,15.916666666666666,5.980376607617863,12.581859318583682,2.869257577435315e-08,-0.005199344842090545,18.55703661005203,0.10845495961694171,0.18973821267825497,18.855229782347227,0,0
960,16.0,5.956467592172142,12.579408685288943,1.9553640385793274e-08,-0.005199311378524266,18.5306769856362,0.10797463740878663,0.19007622516155664,18.828727848206547,0,0
965,16.083333333333332,5.945191217673123,12.543018691707426,2.0746303581445823e-08,-0.005198895638944809,18.48301103448791,0.10618452187387545,0.18760414417526933,18.77679970053705,0,0
970,16.166666666666668,5.956080148316511,12.577033486912917,9.225917207458402e-09,-0.005199536405003813,18.527914108050343,0.1096583205836323,0.19102364396192767,18.828596072595904,0,0
975,16.25,5.960125831530362,12.601270114254149,5.058603903720091e-09,-0.005199926717229339,18.556196024125885,0.10850387879087234,0.19044551761267958,18.85514542052944,0,0
980,16.333333333333332,5.947661698737093,12.603424121737604,5.388762241356389e-09,-0.005199764355535916,18.54588606150792,0.10497301417128593,0.18577211238386585,18.836631188063073,0,0
985,16.416666666666668,5.924561003888245,12.585079734440011,1.4199023569396128e-08,-0.005199350009282552,18.504441402517998,0.10081890946968604,0.18112016149552881,18.786380473483213,0,0
990,16.5,5.927535670476427,12.596082657814023,5.5131261732360386e-09,-0.005199560418797364,18.518418773384777,0.1043631451922419,0.18356245958139708,18.806344378158414,0,0
995,16.583333333333332,5.926555304762816,12.607881627148608,5.605651148732254e-09,-0.005199752307364358,18.52923718520971,0.10791311773133458,0.18381155127585588,18.8209618542169,0,0
1000,16.666666666666668,5.9221103639817105,12.61277500130651,2.2681753404300414e-08,-0.0051998611063760886,18.5296855268636,0.1055206642674723,0.18543058673906015,18.82063677787013,0,0
1005,16.75,5.881608615117219,12.57284161666631,4.512999801336054e-08,-0.005198932335934381,18.449251344577593,0.10172145346263996,0.18314966881476163,18.734122466854995,0,0
1010,16.833333333333332,5.8909097070167284,12.568496997304383,1.2152373098806481e-08,-0.005199120699655252,18.45420759577383,0.10784109278099509,0.1881702666160446,18.75021895517087,0,0
1015,16.916666666666668,5.892313942609518,12.579201146744463,1.1764811810985514e-08,-0.0051991935235358305,18.466315907595256,0.10614464480458707,0.18889195142385165,18.761352503823694,0,0
1020,17.0,5.880246223274323,12.586647675932245,1.2234945292779907e-08,-0.005199362534092464,18.46169454890742,0.10583871468955192,0.18713722163205,18.75467048522902,0,0
1025,17.083333333333332,5.8687398853777815,12.576883930889055,1.2781582238108814e-08,-0.005198880111706314,18.440424948936712,0.10337218397225328,0.18601724345890064,18.729814376367866,0,0
1030,17.166666666666668,5.867715008094108,12.584361852066035,2.3717509951758804e-08,-0.005198900496577771,18.446877983381075,0.10654847411671496,0.18744624636220633,18.740872703859996,0,0
1035,17.25,5.865546749680917,12.585259212192874,2.2635012490672046e-08,-0.005198931257781383,18.44560705325102,0.10362153544650066,0.18674536583169182,18.73597395452921,0,0
1040,17.333333333333332,5.853167752862662,12.588860818965095,8.680258571448723e-09,-0.005198956351963366,18.43682962415605,0.10596885559132288,0.19151337473486463,18.734311854482236,0,0
1045,17.416666666666668,5.85512237450286,12.59579988541328,3.7706674252042e-08,-0.005199117015406138,18.44572318060741,0.11009762219600457,0.19246911519408488,18.7482899179975,0,0
1050,17.5,5.8427722953368715,12.582772644606095,2.021189993560658e-08,-0.0051989354483736455,18.420346024706493,0.1120349604691863,0.18886888510689212,18.72124987028257,0,0
1055,17.583333333333332,5.831842566665468,12.578309481949082,1.332776872716512e-08,-0.005198856317086595,18.404953205625233,0.10456519866518058,0.18610263037619137,18.695621034666605,0,0
1060,17.666666666666668,5.817256364533081,12.56237685514489,1.6003249726798272e-08,-0.005198679907967574,18.374434555773252,0.10636823331344439,0.18455619292895176,18.665358982015647,0,0
1065,17.75,5.807210298546483,12.550157175926397,1.1411080154070262e-08,-0.0051983816817109535,18.35216910420225,0.10275259746775305,0.18178853973751016,18.636710241407513,0,0
1070,17.833333333333332,5.798022940378128,12.540208790853859,1.7830543115603857e-08,-0.005198221103228484,18.3330335279593,0.10742015020371362,0.1860600157746883,18.626513693937703,0,0
1075,17.916666666666668,5.793587458642971,12.544805376176136,8.006633569012854e-09,-0.005198333797134816,18.333194509028605,0.10308722752641766,0.1852094899757552,18.62149122653078,0,0
1080,18.0,5.783331271563004,12.527335279873876,2.0137087314103588e-08,-0.005198000308714132,18.30546857126525,0.10144522301536818,0.18502066326236638,18.591934457542987,0,0
1085,18.083333333333332,5.781593446697228,12.53936745436849,8.030959646120664e-09,-0.005198409122511891,18.315762499974166,0.10252334612497371,0.1868901446306733,18.605175990729812,0,0
1090,18.166666666666668,5.764230953748452,12.523971982733093,1.9705740415615067e-08,-0.005198112602848554,18.283004843584436,0.1003257119664399,0.1850109988960798,18.568341554446956,0,0
1095,18.25,5.761442275919185,12.512016529335494,1.1684280309521569e-08,-0.005197970858090581,18.268260846080867,0.10159442070982631,0.1847710460408601,18.554626312831555,0,0
1100,18.333333333333332,5.751646964911446,12.514038704204001,1.2447470150666674e-08,-0.005197990841917938,18.260487690721,0.10181411360273954,0.18294916681910972,18.54525097114285,0,0
1105,18.416666666666668,5.745173391262518,12.50569748416611,1.1839130060056882e-08,-0.0051978969593335506,18.245672990308424,0.10079321327205482,0.18186265761721443,18.528328861197693,0,0
1110,18.5,5.736188502783278,12.500581637630184,9.4158814076315e-09,-0.005197823053697231,18.231572326775645,0.10164537970087088,0.18173508107845665,18.51495278755497,0,0
1115,18.583333333333332,5.735912337514943,12.503314899952592,1.0651946148581174e-08,-0.005197948408837097,18.234029299710645,0.10259585953796169,0.18047098878576864,18.517096148034373,0,0
1120,18.666666666666668,5.730605589696994,12.499843293110288,8.1880174401595e-09,-0.0051978793244418925,18.225251011670856,0.09894951177853371,0.1791429480009048,18.503343471450297,0,0
1125,18.75,5.727440729602058,12.493766551242967,1.0940340393327165e-08,-0.005197814206649262,18.216009477578716,0.10252554483812289,0.17791776635008932,18.496452788766927,0,0
1130,18.833333333333332,5.725015081663162,12.497611884642506,1.786111237775332e-08,-0.005197833581464709,18.217429150585318,0.10374001781117295,0.17408015028178367,18.495249318678276,0,0
1135,18.916666666666668,5.722218953363231,12.49404414740648,1.9159961629631037e-08,-0.005197755742962135,18.211065364186712,0.10069901557862965,0.17674174287805255,18.488506122643397,0,0
1140,19.0,5.721910737887688,12.483248437657956,1.549695176873685e-08,-0.0051975882489953135,18.1999616027936,0.09780446017295429,0.1755860698828588,18.473352132849413,0,0
1145,19.083333333333332,5.703277564043807,12.492122034339399,1.839744878271888e-08,-0.005197607810687066,18.19020200896997,0.10604548580960776,0.17677266533633396,18.47302016011591,0,0
1150,19.166666666666668,5.6833711240596525,12.474582948577575,8.035384044407097e-09,-0.005197175335156581,18.152756905337455,0.10689175971456716,0.17856646611708005,18.438215131169102,0,0
1155,19.25,5.683081703490858,12.467297604290252,2.5894390688177072e-08,-0.005197066798796224,18.145182266876706,0.10760623593205326,0.17848002509541339,18.431268527904173,0,0
1160,19.333333333333332,5.684705685829312,12.474570964672967,2.175941403297361e-08,-0.005197269443114369,18.154079402818578,0.10915797057518384,0.17839919221213374,18.441636565605894,0,0
1165,19.416666666666668,5.669124080054441,12.463919160249755,3.304391219161978e-08,-0.005196892679053114,18.127846380669055,0.10363411232273109,0.17764849894441903,18.409128991936203,0,0
1170,19.5,5.6577612837973055,12.44815475466254,2.913856719342268e-08,-0.00519668085376393,18.100719386744647,0.10669235694543237,0.17659827005351086,18.38401001374359,0,0
1175,19.583333333333332,5.656989104856853,12.429479520879086,4.592127683420172e-08,-0.005196461923006199,18.08127220973421,0.10545577906844604,0.17532092056917914,18.362048909371833,0,0
1180,19.666666666666668,5.647707143245473,12.42304769909985,1.3801695796982831e-08,-0.005196395158295022,18.065558460988726,0.10483913748240171,0.1743998334203117,18.34479743189144,0,0
1185,19.75,5.644997536501855,12.432495215607123,1.904202102834471e-08,-0.005196562350520448,18.072296208800477,0.10253787669355373,0.17426731059082406,18.349101396084855,0,0
1190,19.833333333333332,5.6448558695041875,12.427467036430718,2.290713300292632e-08,-0.005196379500853485,18.067126549341186,0.10550288114841821,0.17235011057775854,18.344979541067364,0,0
1195,19.916666666666668,5.631892566490554,12.433034827871976,2.7632865500693315e-08,-0.00519624493061753,18.059731177064776,0.1050744825746015,0.17123501880312925,18.336040678442508,0,0
1200,20.0,5.626010519521045,12.427866956770963,1.957428311788945e-08,-0.00519603379057583,18.048681462075717,0.10359139858287325,0.1675863471902197,18.31985920784881,0,0
